	('Numbers: Five-5988', 'Digit: Five')	('Numbers: Five-573', 'Digit: Five')	('Numbers: Six-5766', 'Digit: Six')	('Numbers: Eight-5687', 'Digit: Eight')	('Numbers: Zero-6374', 'Digit: Zero')	('Numbers: Six-4535', 'Digit: Six')	('Numbers: Nine-1353', 'Digit: Nine')	('Numbers: Three-4063', 'Digit: Three')	('Numbers: Two-2242', 'Digit: Two')	('Numbers: Six-4742', 'Digit: Six')	('Numbers: Six-4597', 'Digit: Six')	('Numbers: Six-3897', 'Digit: Six')	('Numbers: Three-6513', 'Digit: Three')	('Numbers: Seven-5026', 'Digit: Seven')	('Numbers: Four-6277', 'Digit: Four')	('Numbers: Four-307', 'Digit: Four')	('Numbers: Zero-2589', 'Digit: Zero')	('Numbers: Six-1819', 'Digit: Six')	('Numbers: One-2216', 'Digit: One')	('Numbers: Six-4625', 'Digit: Six')	('Numbers: Nine-6749', 'Digit: Nine')	('Numbers: Seven-5147', 'Digit: Seven')	('Numbers: Seven-791', 'Digit: Seven')	('Numbers: Zero-2997', 'Digit: Zero')	('Numbers: Five-5313', 'Digit: Five')	('Numbers: Four-6502', 'Digit: Four')	('Numbers: Four-2173', 'Digit: Four')	('Numbers: Four-459', 'Digit: Four')	('Numbers: Zero-3729', 'Digit: Zero')	('Numbers: Three-6213', 'Digit: Three')	('Numbers: Five-2201', 'Digit: Five')	('Numbers: Seven-1830', 'Digit: Seven')	('Numbers: Zero-4354', 'Digit: Zero')	('Numbers: Nine-3217', 'Digit: Nine')	('Numbers: Six-4860', 'Digit: Six')	('Numbers: Five-2026', 'Digit: Five')	('Numbers: Six-1078', 'Digit: Six')	('Numbers: Four-756', 'Digit: Four')	('Numbers: Two-771', 'Digit: Two')	('Numbers: Seven-1815', 'Digit: Seven')	('Numbers: Zero-69', 'Digit: Zero')	('Numbers: Five-517', 'Digit: Five')	('Numbers: One-282', 'Digit: One')	('Numbers: One-3358', 'Digit: One')	('Numbers: Eight-2356', 'Digit: Eight')	('Numbers: Five-1369', 'Digit: Five')	('Numbers: Seven-136', 'Digit: Seven')	('Numbers: Nine-3632', 'Digit: Nine')	('Numbers: One-5942', 'Digit: One')	('Numbers: Nine-3381', 'Digit: Nine')	('Numbers: Five-254', 'Digit: Five')	('Numbers: Seven-2310', 'Digit: Seven')	('Numbers: Seven-6546', 'Digit: Seven')	('Numbers: Nine-2265', 'Digit: Nine')	('Numbers: Nine-6823', 'Digit: Nine')	('Numbers: Four-2860', 'Digit: Four')	('Numbers: Seven-1241', 'Digit: Seven')	('Numbers: Six-3933', 'Digit: Six')	('Numbers: Zero-4387', 'Digit: Zero')	('Numbers: Two-681', 'Digit: Two')	('Numbers: Two-1467', 'Digit: Two')	('Numbers: Two-604', 'Digit: Two')	('Numbers: Three-6923', 'Digit: Three')	('Numbers: Three-1236', 'Digit: Three')	('Numbers: Six-5538', 'Digit: Six')	('Numbers: Two-2505', 'Digit: Two')	('Numbers: One-3389', 'Digit: One')	('Numbers: Two-6745', 'Digit: Two')	('Numbers: Six-991', 'Digit: Six')	('Numbers: One-5367', 'Digit: One')	('Numbers: Zero-4025', 'Digit: Zero')	('Numbers: Two-815', 'Digit: Two')	('Numbers: Seven-1293', 'Digit: Seven')	('Numbers: Nine-1222', 'Digit: Nine')	('Numbers: Nine-4416', 'Digit: Nine')	('Numbers: Eight-1341', 'Digit: Eight')	('Numbers: Four-4925', 'Digit: Four')	('Numbers: Four-1148', 'Digit: Four')	('Numbers: One-3820', 'Digit: One')	('Numbers: Four-6380', 'Digit: Four')	('Numbers: Seven-4339', 'Digit: Seven')	('Numbers: Eight-5763', 'Digit: Eight')	('Numbers: Seven-6757', 'Digit: Seven')	('Numbers: Six-3632', 'Digit: Six')	('Numbers: Six-1245', 'Digit: Six')	('Numbers: Six-185', 'Digit: Six')	('Numbers: Nine-2661', 'Digit: Nine')	('Numbers: Eight-5400', 'Digit: Eight')	('Numbers: Five-4818', 'Digit: Five')	('Numbers: Two-3886', 'Digit: Two')	('Numbers: Six-990', 'Digit: Six')	('Numbers: One-5209', 'Digit: One')	('Numbers: Five-6071', 'Digit: Five')	('Numbers: Two-5864', 'Digit: Two')	('Numbers: Five-5793', 'Digit: Five')	('Numbers: One-1519', 'Digit: One')	('Numbers: Nine-5532', 'Digit: Nine')	('Numbers: Eight-5622', 'Digit: Eight')	('Numbers: Six-3402', 'Digit: Six')	('Numbers: Six-5617', 'Digit: Six')	('Numbers: Nine-2337', 'Digit: Nine')	('Numbers: Nine-2358', 'Digit: Nine')	('Numbers: One-1599', 'Digit: One')	('Numbers: Five-212', 'Digit: Five')	('Numbers: Three-4839', 'Digit: Three')	('Numbers: Two-1259', 'Digit: Two')	('Numbers: Nine-6700', 'Digit: Nine')	('Numbers: Zero-2060', 'Digit: Zero')	('Numbers: Nine-2054', 'Digit: Nine')	('Numbers: Two-1757', 'Digit: Two')	('Numbers: Three-995', 'Digit: Three')	('Numbers: Four-6572', 'Digit: Four')	('Numbers: One-1005', 'Digit: One')	('Numbers: Nine-844', 'Digit: Nine')	('Numbers: Seven-3934', 'Digit: Seven')	('Numbers: Eight-1306', 'Digit: Eight')	('Numbers: Three-6550', 'Digit: Three')	('Numbers: Four-1088', 'Digit: Four')	('Numbers: Nine-4782', 'Digit: Nine')	('Numbers: Three-6425', 'Digit: Three')	('Numbers: Seven-1686', 'Digit: Seven')	('Numbers: Eight-2966', 'Digit: Eight')	('Numbers: Eight-6521', 'Digit: Eight')	('Numbers: Eight-3861', 'Digit: Eight')	('Numbers: Nine-4005', 'Digit: Nine')	('Numbers: Eight-4179', 'Digit: Eight')	('Numbers: Eight-2354', 'Digit: Eight')	('Numbers: Two-319', 'Digit: Two')	('Numbers: Seven-3948', 'Digit: Seven')	('Numbers: Seven-6843', 'Digit: Seven')	('Numbers: Six-308', 'Digit: Six')	('Numbers: Zero-2468', 'Digit: Zero')	('Numbers: Three-2349', 'Digit: Three')	('Numbers: Four-4980', 'Digit: Four')	('Numbers: Eight-2371', 'Digit: Eight')	('Numbers: One-4776', 'Digit: One')	('Numbers: Six-241', 'Digit: Six')	('Numbers: One-2315', 'Digit: One')	('Numbers: Six-1256', 'Digit: Six')	('Numbers: One-2934', 'Digit: One')	('Numbers: Zero-179', 'Digit: Zero')	('Numbers: Zero-2528', 'Digit: Zero')	('Numbers: Three-5224', 'Digit: Three')	('Numbers: Zero-5292', 'Digit: Zero')	('Numbers: One-4654', 'Digit: One')	('Numbers: Four-438', 'Digit: Four')	('Numbers: Two-2107', 'Digit: Two')	('Numbers: Seven-435', 'Digit: Seven')	('Numbers: One-6115', 'Digit: One')	('Numbers: One-942', 'Digit: One')	('Numbers: Six-4897', 'Digit: Six')	('Numbers: One-6546', 'Digit: One')	('Numbers: Zero-6245', 'Digit: Zero')	('Numbers: Seven-1217', 'Digit: Seven')	('Numbers: Seven-3768', 'Digit: Seven')	('Numbers: Zero-6299', 'Digit: Zero')	('Numbers: Seven-983', 'Digit: Seven')	('Numbers: Seven-275', 'Digit: Seven')	('Numbers: Zero-6364', 'Digit: Zero')	('Numbers: Three-364', 'Digit: Three')	('Numbers: Four-456', 'Digit: Four')	('Numbers: Six-2351', 'Digit: Six')	('Numbers: Five-4693', 'Digit: Five')	('Numbers: Three-4737', 'Digit: Three')	('Numbers: Two-3314', 'Digit: Two')	('Numbers: Nine-5582', 'Digit: Nine')	('Numbers: Two-3195', 'Digit: Two')	('Numbers: Six-68', 'Digit: Six')	('Numbers: Three-6869', 'Digit: Three')	('Numbers: One-3100', 'Digit: One')	('Numbers: Zero-2697', 'Digit: Zero')	('Numbers: One-3407', 'Digit: One')	('Numbers: Nine-2365', 'Digit: Nine')	('Numbers: Zero-5142', 'Digit: Zero')	('Numbers: Five-198', 'Digit: Five')	('Numbers: Eight-934', 'Digit: Eight')	('Numbers: Seven-302', 'Digit: Seven')	('Numbers: One-1547', 'Digit: One')	('Numbers: Three-2908', 'Digit: Three')	('Numbers: Five-4592', 'Digit: Five')	('Numbers: Eight-4452', 'Digit: Eight')	('Numbers: One-5205', 'Digit: One')	('Numbers: Five-1055', 'Digit: Five')	('Numbers: Zero-2245', 'Digit: Zero')	('Numbers: One-6812', 'Digit: One')	('Numbers: Five-3905', 'Digit: Five')	('Numbers: Zero-3534', 'Digit: Zero')	('Numbers: Nine-2740', 'Digit: Nine')	('Numbers: Nine-6644', 'Digit: Nine')	('Numbers: Nine-3154', 'Digit: Nine')	('Numbers: Three-4578', 'Digit: Three')	('Numbers: Eight-1987', 'Digit: Eight')	('Numbers: Four-2484', 'Digit: Four')	('Numbers: Two-1616', 'Digit: Two')	('Numbers: Seven-6405', 'Digit: Seven')	('Numbers: Seven-5466', 'Digit: Seven')	('Numbers: Eight-5264', 'Digit: Eight')	('Numbers: Two-2092', 'Digit: Two')	('Numbers: Eight-6624', 'Digit: Eight')	('Numbers: Seven-5337', 'Digit: Seven')
pos_16-7	0	0	0	0	200	0	0	0	0	66	236	0	0	4	0	253	37	190	0	232	0	0	0	57	0	254	254	226	0	0	0	0	228	0	141	0	0	0	0	0	164	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	37	112	0	0	0	42	235	50	0	0	0	254	0	253	0	0	0	77	56	133	55	0	0	0	0	0	25	0	0	0	0	0	0	253	0	0	184	0	0	0	0	110	0	0	0	0	0	22	37	0	253	85	0	0	97	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	253	0	252	253	0	191	0	254	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	234	0	0	0	246	252	254	0	0	149	0	0	222	0	0	0	0	0	0	0	0	0	254	0	0	151	253	0	252	0	0	20	123	0	0	0	0	115	0
pos_16-8	0	0	0	6	0	0	0	0	0	253	254	158	0	7	38	253	254	252	0	252	0	0	0	252	0	254	254	41	0	0	0	0	0	0	254	0	27	41	0	0	253	0	0	0	0	0	121	0	0	0	0	0	0	0	31	84	0	241	254	0	0	0	0	253	254	0	0	0	254	0	105	0	0	64	247	248	253	131	0	226	0	0	0	226	128	93	0	0	0	0	246	0	0	166	0	0	105	0	251	0	123	0	0	0	170	166	21	253	253	0	0	253	0	0	0	0	0	0	255	0	0	0	0	0	0	162	0	17	0	0	0	254	0	183	0	0	9	0	253	0	252	245	0	253	0	254	0	0	0	0	0	0	114	0	0	0	0	13	186	0	16	254	5	0	0	253	252	254	0	0	0	0	2	26	0	0	0	0	0	0	0	0	0	254	0	0	253	122	0	244	0	0	207	253	0	0	0	0	253	0
pos_16-9	0	0	142	206	0	181	0	0	0	253	254	254	0	3	157	253	186	252	0	217	0	0	0	252	0	254	254	0	0	0	37	0	0	0	20	0	213	32	0	0	253	95	0	0	0	0	148	0	0	0	0	0	0	0	149	254	0	253	254	0	0	0	0	253	232	0	0	0	47	0	0	0	0	239	254	249	253	179	0	255	0	0	0	253	255	253	0	0	0	0	58	0	0	131	0	0	248	0	254	175	231	0	0	0	119	218	162	237	254	0	222	253	0	0	0	0	0	0	255	0	0	0	0	0	36	253	30	178	0	0	29	99	0	236	0	29	237	0	187	0	222	73	0	253	0	254	0	0	0	0	120	0	255	0	0	0	0	13	253	0	101	170	44	0	0	253	253	173	9	0	0	0	93	0	0	0	0	0	3	0	43	0	0	188	0	0	165	0	0	241	0	0	243	175	0	0	0	0	253	0
pos_16-10	0	0	193	250	0	252	0	0	0	60	254	254	0	0	151	253	0	252	0	0	0	0	0	140	0	254	254	0	0	0	247	0	0	0	0	204	254	0	17	0	124	254	0	19	0	29	253	0	65	0	0	0	0	0	252	254	0	162	162	0	0	141	0	253	0	0	0	0	0	0	0	0	0	248	254	93	253	179	0	226	0	0	0	253	255	253	0	54	0	0	0	0	0	254	0	0	254	0	173	253	42	0	0	0	38	217	234	97	139	0	252	253	0	0	0	0	0	0	255	0	0	0	0	0	70	252	208	228	0	0	255	0	0	15	0	197	253	0	25	0	0	0	0	217	0	254	0	29	0	0	253	0	84	0	0	127	0	13	13	0	253	53	98	128	0	253	252	0	116	0	0	0	217	0	0	6	0	0	53	0	171	0	0	11	0	0	28	0	124	245	0	0	174	4	0	0	9	7	253	0
pos_16-11	0	0	253	117	0	252	0	0	80	0	254	254	0	0	175	253	0	248	0	0	0	0	0	0	0	254	237	37	0	0	254	0	0	0	0	254	248	0	238	0	0	238	0	209	107	114	253	0	253	0	0	0	0	0	252	254	0	0	0	0	75	253	30	253	0	82	0	0	2	0	0	3	0	248	254	0	253	179	0	29	0	11	0	168	255	196	0	229	136	0	0	0	0	254	29	255	254	0	0	253	0	11	0	0	0	61	233	14	0	0	208	253	0	0	0	8	0	0	255	7	0	0	137	0	63	243	253	253	0	0	226	0	0	0	0	254	221	0	195	0	0	0	0	0	0	254	2	196	51	0	126	0	0	0	0	254	0	2	0	0	253	0	122	255	0	253	252	0	116	0	0	103	227	0	0	151	0	42	223	0	252	0	0	0	0	0	0	10	254	252	0	0	96	0	16	0	213	109	253	0
pos_16-12	0	0	254	2	0	252	0	0	255	99	223	254	0	0	98	253	0	196	0	0	0	0	0	0	0	254	169	155	0	0	244	0	0	0	0	254	104	0	254	0	0	16	85	252	252	255	253	0	253	0	0	0	7	0	229	254	0	0	0	51	238	254	39	211	0	253	0	64	123	168	0	181	0	172	214	0	253	179	2	0	107	193	0	0	255	23	0	254	218	0	0	0	0	138	57	255	254	74	240	254	0	60	93	0	0	37	254	0	0	0	96	243	22	25	14	224	0	0	255	81	0	182	254	128	0	203	253	253	0	0	29	0	0	0	119	253	0	0	253	0	0	0	0	0	186	254	124	254	238	0	122	127	0	0	0	230	0	0	0	0	253	123	163	255	162	253	217	0	55	0	0	253	203	0	0	250	0	139	246	0	253	226	13	0	24	0	0	160	254	252	0	0	159	0	37	37	255	247	253	0
pos_16-13	0	0	112	0	0	252	59	0	80	212	140	254	0	0	97	253	0	73	183	0	164	99	82	0	0	254	81	252	0	0	36	74	0	0	110	254	74	0	254	0	0	0	254	252	252	198	253	0	253	0	0	104	180	9	252	254	0	0	0	69	253	253	8	241	237	253	207	255	254	253	0	254	116	90	125	0	253	179	176	0	80	253	0	0	255	0	0	254	0	0	0	233	0	230	0	255	255	234	254	253	0	0	252	0	0	166	213	0	29	13	0	213	252	0	199	253	0	170	255	105	29	254	254	255	0	183	253	253	68	118	0	0	0	0	236	254	66	22	235	0	0	0	0	0	252	254	252	254	254	207	251	252	0	0	128	149	0	19	0	0	254	241	122	255	253	253	84	104	42	109	0	253	171	0	0	253	0	253	253	0	252	254	171	0	254	0	0	215	254	252	0	191	183	0	0	215	109	253	253	0
pos_16-14	0	0	0	9	0	210	254	114	0	253	58	254	0	0	79	253	0	0	252	0	253	250	215	0	0	254	19	252	0	0	0	219	0	14	238	85	29	176	254	0	0	0	254	253	253	29	255	0	117	198	16	254	253	203	252	254	35	86	0	73	253	226	0	253	31	253	252	255	254	251	0	131	255	10	7	0	254	179	253	255	58	253	0	144	255	5	185	254	0	74	135	253	32	254	0	255	254	254	250	192	41	0	253	0	0	228	142	0	197	210	0	253	252	172	253	253	0	253	255	192	253	254	176	255	4	223	197	253	239	255	0	0	0	0	252	253	249	214	117	226	0	0	15	0	252	177	253	254	222	136	165	252	0	0	255	0	25	254	0	0	253	254	241	255	253	253	0	249	0	251	0	160	143	0	0	253	0	253	253	0	217	247	252	0	254	0	0	252	254	69	0	252	183	0	0	254	0	205	253	0
pos_16-15	0	0	0	245	0	180	254	254	0	254	0	248	0	25	80	255	0	6	241	69	253	248	252	0	0	254	190	253	0	73	0	253	0	202	66	0	6	246	231	138	0	0	109	136	252	0	253	0	152	255	108	235	254	253	177	254	254	253	0	227	198	56	1	253	0	115	230	255	182	0	0	0	253	61	0	1	253	179	54	255	148	204	248	254	255	30	254	168	0	227	255	161	228	254	0	64	227	254	68	58	242	0	132	0	0	251	162	16	254	253	0	253	253	252	253	221	0	253	255	251	255	107	229	255	175	253	82	253	254	238	0	0	9	0	253	114	242	254	0	170	0	0	159	0	140	173	201	254	76	0	18	93	0	113	252	0	186	254	0	0	253	231	78	255	253	218	0	254	0	253	0	0	29	0	0	253	0	154	253	2	252	50	252	0	220	111	0	253	255	5	0	252	251	140	164	156	0	57	253	0
pos_16-16	0	40	0	246	0	55	254	27	0	253	0	225	0	253	254	253	0	66	0	252	253	69	253	76	0	254	254	252	0	194	0	253	0	253	0	0	73	40	116	248	4	0	0	0	252	0	253	65	75	29	170	99	253	145	165	254	254	253	9	190	11	0	135	253	0	0	0	191	56	0	0	0	215	253	82	174	253	240	0	226	253	14	229	253	128	169	150	0	0	121	253	0	151	180	0	0	254	178	0	36	53	76	0	0	0	251	254	78	253	194	0	253	168	253	246	0	0	210	255	253	253	0	254	255	223	252	95	253	135	26	255	0	113	176	252	0	96	71	0	0	0	0	231	0	0	228	11	254	0	0	0	0	0	253	92	0	193	254	0	0	253	117	0	255	184	109	0	232	108	107	0	0	0	51	0	243	148	0	253	233	147	0	199	0	23	253	0	252	156	19	64	78	253	253	255	0	52	0	253	0
pos_16-17	70	236	0	72	0	35	207	0	0	253	0	136	0	253	217	253	0	191	0	252	167	0	196	246	0	33	195	252	0	252	0	210	0	253	0	0	201	0	2	252	147	0	0	0	10	0	215	254	0	0	252	0	171	0	252	254	254	253	146	0	0	0	254	253	0	0	0	64	0	0	0	0	21	142	252	244	248	254	0	29	185	0	5	253	255	128	0	0	0	0	116	0	0	0	0	0	252	6	20	0	145	254	0	0	0	251	253	89	254	0	29	253	0	233	108	0	0	80	255	249	196	0	254	255	35	162	241	242	0	0	226	0	254	212	252	0	83	0	0	0	0	0	252	0	0	254	0	254	0	0	0	0	0	252	0	0	0	72	0	0	253	0	0	191	0	7	0	29	253	0	0	0	197	174	86	54	252	0	234	254	0	0	0	56	0	253	0	252	0	212	255	0	253	253	36	0	238	0	209	74
pos_16-18	253	252	51	0	0	35	0	0	0	253	0	244	0	253	3	253	0	252	0	162	10	0	62	252	128	0	48	247	0	252	0	24	0	79	0	0	204	0	0	252	253	0	0	0	0	0	28	120	0	0	252	0	17	0	252	254	236	253	254	0	0	0	253	244	0	0	0	0	0	0	0	0	0	0	109	34	65	254	0	226	58	0	0	253	255	6	0	0	0	0	4	0	0	0	170	0	117	0	157	214	235	240	0	102	0	251	102	253	253	0	252	253	0	37	0	0	0	4	128	84	0	0	138	64	0	0	253	81	0	0	0	0	61	19	252	0	224	0	2	0	84	0	176	182	0	221	0	205	0	0	0	0	0	252	0	0	0	0	0	0	165	0	0	0	0	253	0	43	253	0	0	0	133	253	226	0	231	0	97	179	0	0	0	229	0	10	99	252	0	252	255	0	209	253	0	0	123	0	34	253
pos_16-19	253	252	72	0	0	0	0	0	0	253	0	254	114	32	0	246	0	252	0	0	0	0	0	127	255	0	0	65	81	223	0	0	0	0	0	0	13	0	0	252	253	0	0	0	0	0	0	0	0	0	190	0	0	0	28	254	0	253	254	0	0	0	254	70	0	0	0	0	6	0	0	0	0	0	0	0	0	154	0	255	23	0	0	253	255	0	0	0	0	0	0	0	0	0	255	0	0	0	252	253	0	20	0	253	186	191	0	253	114	0	253	71	0	0	0	0	81	0	0	0	0	0	2	0	0	0	253	0	0	0	0	0	0	0	22	0	253	0	112	0	252	90	10	253	0	91	18	16	0	0	0	0	76	28	0	1	0	0	0	0	0	0	0	0	0	253	0	167	232	0	70	0	0	253	255	0	0	0	0	0	0	0	0	254	0	0	222	194	0	60	255	0	0	253	0	0	0	0	0	254
pos_16-20	0	149	254	0	0	21	0	0	0	253	82	255	254	0	0	48	161	252	0	253	0	0	0	0	255	0	0	0	254	7	0	0	0	0	128	0	0	0	0	114	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	253	237	0	0	0	163	0	167	0	0	0	87	0	0	0	0	0	0	0	0	0	0	29	0	0	0	253	255	0	0	0	0	0	0	0	0	0	0	0	0	0	254	213	0	0	0	252	252	37	0	253	0	0	252	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	168	0	253	0	252	244	0	255	0	0	0	0	0	0	224	0	250	0	0	135	0	0	208	66	0	41	0	0	0	231	0	247	19	0	253	0	0	141	170	0	0	0	0	0	0	0	0	254	0	0	224	19	0	0	64	0	0	162	0	0	0	0	0	253
pos_16-21	0	0	233	0	0	181	0	0	0	253	254	254	103	0	0	0	254	150	0	252	0	0	0	0	255	0	0	0	173	0	0	0	42	0	234	0	0	0	70	2	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	35	0	0	0	0	0	190	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	108	0	0	0	0	0	0	0	250	0	0	0	0	102	252	31	0	244	0	0	55	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	253	0	252	253	0	119	0	0	0	0	0	0	236	0	114	0	0	254	0	0	198	253	0	156	0	0	0	40	0	254	0	0	253	0	0	5	0	0	0	0	0	0	0	0	0	218	0	0	77	0	0	0	0	0	0	23	0	0	0	0	0	54
pos_16-22	0	0	0	0	191	252	0	0	0	123	205	254	0	0	0	0	36	0	0	126	0	0	0	0	0	0	0	0	4	0	0	0	232	0	25	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	212	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	253	0	0	0	0	0	0	0	57	0	0	0	0	0	238	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	102	0	59	253	0	0	0	0	0	0	0	0	15	0	0	0	0	189	0	0	0	35	0	234	0	0	0	0	0	249	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-23	0	0	0	0	253	104	0	0	0	0	8	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-24	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_16-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pos_17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
